Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,14.4,14.1,68,CALM,0 0,6 3,1019.5,0.0,2025-10-09
11:00 pm,14.8,13.0,63,S,7 4,13 7,1019.7,0.0,2025-10-09
10:30 pm,14.9,13.4,65,S,6 3,9 5,1019.7,0.0,2025-10-09
10:00 pm,15.2,13.3,60,SSE,7 4,15 8,1019.7,0.0,2025-10-09
9:30 pm,15.2,13.5,60,SSE,6 3,9 5,1020.0,0.0,2025-10-09
9:00 pm,15.3,13.3,59,SSE,7 4,13 7,1019.9,0.0,2025-10-09
8:30 pm,15.5,13.2,59,SSE,9 5,15 8,1019.9,0.0,2025-10-09
8:00 pm,15.7,13.8,58,S,7 4,13 7,1019.9,0.0,2025-10-09
7:30 pm,15.8,13.4,56,S,9 5,15 8,1019.8,0.0,2025-10-09
7:00 pm,16.0,13.2,55,SSW,11 6,20 11,1019.8,0.0,2025-10-09
6:30 pm,16.1,14.2,57,SSW,7 4,13 7,1019.6,0.0,2025-10-09
6:00 pm,16.0,12.9,56,SW,13 7,20 11,1019.5,0.0,2025-10-09
5:30 pm,16.3,12.7,53,SW,15 8,24 13,1019.3,0.0,2025-10-09
5:00 pm,17.0,13.6,48,S,13 7,22 12,1019.2,0.0,2025-10-09
4:30 pm,18.3,15.2,49,SSW,13 7,22 12,1019.3,0.0,2025-10-09
