Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,22.3,17.5,23,N,15 8,24 13,1007.5,0.0,2024-11-02
11:00 pm,21.8,16.9,23,N,15 8,26 14,1007.6,0.0,2024-11-02
10:30 pm,22.6,17.7,22,N,15 8,26 14,1008.6,0.0,2024-11-02
10:00 pm,22.4,17.6,23,N,15 8,26 14,1008.8,0.0,2024-11-02
9:30 pm,22.5,17.7,23,N,15 8,30 16,1008.7,0.0,2024-11-02
9:00 pm,22.9,18.6,23,N,13 7,22 12,1009.0,0.0,2024-11-02
8:30 pm,23.0,18.4,24,N,15 8,24 13,1009.4,0.0,2024-11-02
8:00 pm,23.8,19.6,23,N,13 7,20 11,1010.1,0.0,2024-11-02
7:30 pm,24.3,20.1,23,N,13 7,20 11,1010.4,0.0,2024-11-02
7:00 pm,24.9,20.2,21,N,15 8,24 13,1010.3,0.0,2024-11-02
6:30 pm,25.3,19.1,19,NNW,22 12,35 19,1010.4,0.0,2024-11-02
6:00 pm,25.3,19.1,22,N,24 13,43 23,1010.4,0.0,2024-11-02
5:30 pm,25.6,19.2,20,N,24 13,43 23,1010.7,0.0,2024-11-02
5:00 pm,25.2,19.6,24,N,22 12,39 21,1010.6,0.0,2024-11-02
4:30 pm,25.5,19.8,23,N,22 12,35 19,1010.6,0.0,2024-11-02
4:00 pm,25.2,18.4,24,N,28 15,44 24,1011.8,0.0,2024-11-02
3:30 pm,24.9,19.7,25,N,20 11,37 20,1012.2,0.0,2024-11-02
3:00 pm,24.8,18.6,23,NNW,24 13,37 20,1013.0,0.0,2024-11-02
2:30 pm,24.2,17.9,27,N,26 14,43 23,1013.5,0.0,2024-11-02
2:00 pm,23.7,18.8,30,N,20 11,37 20,1014.2,0.0,2024-11-02
1:30 pm,23.1,17.4,31,N,24 13,39 21,1014.9,0.0,2024-11-02
1:00 pm,22.7,17.8,32,N,20 11,37 20,1015.3,0.0,2024-11-02
12:30 pm,22.3,17.6,35,N,20 11,37 20,1016.0,0.0,2024-11-02
12:00 pm,21.7,16.8,34,N,20 11,32 17,1016.9,0.0,2024-11-02
11:30 am,20.6,15.4,42,NNW,24 13,37 20,1017.2,0.0,2024-11-02
11:00 am,20.0,15.7,45,N,20 11,35 19,1017.9,0.0,2024-11-02
10:30 am,18.2,16.1,52,N,9 5,19 10,1018.5,0.0,2024-11-02
10:00 am,16.3,14.0,55,N,9 5,19 10,1019.0,0.0,2024-11-02
9:30 am,14.3,11.8,60,NNW,9 5,13 7,1019.6,0.0,2024-11-02
9:00 am,13.0,10.5,64,NNW,9 5,13 7,1019.6,0.0,2024-11-02
8:30 am,11.8,9.6,69,N,7 4,13 7,1019.7,0.0,2024-11-02
8:00 am,11.0,8.8,73,N,7 4,11 6,1019.8,0.0,2024-11-02
7:30 am,9.8,7.2,77,N,9 5,11 6,1019.8,0.0,2024-11-02
7:00 am,8.5,7.2,84,N,2 1,7 4,1020.0,0.0,2024-11-02
6:30 am,8.3,6.1,86,NNE,7 4,9 5,1020.0,0.0,2024-11-02
6:00 am,7.6,6.7,91,CALM,0 0,0 0,1019.8,0.0,2024-11-02
5:30 am,8.1,7.3,90,CALM,0 0,0 0,1020.4,0.0,2024-11-02
5:00 am,8.2,7.2,85,CALM,0 0,0 0,1020.9,0.0,2024-11-02
4:30 am,8.9,7.9,81,CALM,0 0,6 3,1020.6,0.0,2024-11-02
4:00 am,9.5,8.1,77,SSE,2 1,9 5,1020.6,0.0,2024-11-02
3:30 am,9.9,7.6,75,SSE,7 4,9 5,1021.1,0.0,2024-11-02
3:00 am,10.0,7.9,76,SSE,6 3,11 6,1021.6,0.0,2024-11-02
2:30 am,10.2,8.2,76,SSE,6 3,11 6,1021.8,0.0,2024-11-02
2:00 am,10.8,8.2,73,SE,9 5,17 9,1021.8,0.0,2024-11-02
1:30 am,11.0,8.4,72,SE,9 5,20 11,1021.8,0.0,2024-11-02
1:00 am,10.6,8.6,74,SE,6 3,13 7,1022.2,0.0,2024-11-02
12:30 am,10.5,9.3,75,SSW,2 1,9 5,1022.6,0.0,2024-11-02
12:00 am,10.9,9.8,76,S,2 1,7 4,1022.9,0.0,2024-11-02
