Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,16.4,16.8,78,E,2 1,9 5,1010.7,0.0,2024-01-19
11:00 pm,16.5,17.1,80,SSE,2 1,7 4,1011.4,0.0,2024-01-19
10:30 pm,17.1,18.0,77,CALM,0 0,0 0,1011.5,0.0,2024-01-19
10:00 pm,17.7,17.5,74,S,6 3,9 5,1011.8,0.0,2024-01-19
9:30 pm,18.0,17.8,72,S,6 3,11 6,1011.5,0.0,2024-01-19
9:00 pm,18.2,18.0,72,S,6 3,11 6,1011.3,0.0,2024-01-19
8:30 pm,18.2,18.0,71,S,6 3,13 7,1011.2,0.0,2024-01-19
8:00 pm,18.4,17.9,70,S,7 4,15 8,1010.8,0.0,2024-01-19
7:30 pm,18.6,17.7,68,SSW,9 5,19 10,1010.8,0.0,2024-01-19
7:00 pm,19.2,18.7,65,SSW,7 4,13 7,1010.7,0.0,2024-01-19
6:30 pm,19.7,18.5,64,SSW,11 6,17 9,1010.6,0.0,2024-01-19
6:00 pm,19.6,18.4,65,SSW,11 6,19 10,1010.6,0.0,2024-01-19
5:30 pm,20.1,18.7,61,SSW,11 6,20 11,1010.6,0.0,2024-01-19
5:00 pm,20.3,19.9,63,S,7 4,13 7,1010.8,0.0,2024-01-19
4:30 pm,20.2,19.8,63,SSW,7 4,13 7,1011.1,0.0,2024-01-19
4:00 pm,19.1,18.5,65,SSW,7 4,13 7,1011.5,0.0,2024-01-19
3:30 pm,19.6,18.0,65,SSW,13 7,19 10,1011.8,0.0,2024-01-19
3:00 pm,19.6,18.9,67,S,9 5,17 9,1011.6,0.0,2024-01-19
2:30 pm,18.3,17.1,70,S,11 6,19 10,1011.7,0.0,2024-01-19
2:00 pm,18.4,17.1,68,S,11 6,17 9,1011.7,0.0,2024-01-19
1:30 pm,18.2,17.7,67,SW,6 3,15 8,1011.9,0.0,2024-01-19
1:00 pm,18.5,17.0,65,SSW,11 6,20 11,1012.1,0.0,2024-01-19
12:30 pm,18.4,17.5,64,WSW,7 4,19 10,1012.1,0.0,2024-01-19
12:00 pm,18.5,17.2,63,SW,9 5,13 7,1012.0,0.0,2024-01-19
11:30 am,18.4,17.1,63,SW,9 5,19 10,1012.0,0.0,2024-01-19
11:00 am,18.6,17.3,63,SSW,9 5,20 11,1011.9,0.0,2024-01-19
10:30 am,18.1,17.2,65,WSW,7 4,15 8,1011.8,0.0,2024-01-19
10:00 am,17.7,16.1,67,SSW,11 6,19 10,1011.7,0.0,2024-01-19
9:30 am,17.0,15.4,70,WNW,11 6,17 9,1011.5,0.0,2024-01-19
9:00 am,15.9,15.2,75,W,6 3,15 8,1011.6,0.2,2024-01-19
8:30 am,15.5,14.2,75,WSW,9 5,17 9,1011.2,0.2,2024-01-19
8:00 am,15.3,13.9,75,WSW,9 5,20 11,1011.0,0.2,2024-01-19
7:30 am,15.1,13.7,76,W,9 5,22 12,1010.8,0.2,2024-01-19
