Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
4:00 pm,16.4,12.9,48,SW,13 7,20 11,1017.0,0.6,2025-08-10
3:30 pm,16.7,12.7,46,SW,15 8,22 12,1016.6,0.6,2025-08-10
3:00 pm,17.0,13.7,49,SSW,13 7,24 13,1016.4,0.6,2025-08-10
2:30 pm,17.5,15.0,55,SW,11 6,19 10,1015.9,0.6,2025-08-10
2:00 pm,17.1,14.3,57,SW,13 7,19 10,1015.7,0.6,2025-08-10
1:30 pm,16.7,14.6,52,S,7 4,11 6,1015.2,0.6,2025-08-10
1:00 pm,16.4,14.3,59,SW,9 5,13 7,1015.5,0.6,2025-08-10
12:30 pm,15.7,13.9,60,S,7 4,15 8,1015.7,0.6,2025-08-10
12:00 pm,15.3,13.6,69,WSW,9 5,17 9,1015.9,0.6,2025-08-10
11:30 am,14.5,13.3,66,SSW,4 2,11 6,1016.1,0.6,2025-08-10
11:00 am,14.6,12.6,75,S,11 6,17 9,1016.4,0.6,2025-08-10
10:30 am,14.2,14.6,82,CALM,0 0,0 0,1016.0,0.6,2025-08-10
10:00 am,13.1,13.1,87,SSW,2 1,6 3,1015.7,0.6,2025-08-10
9:30 am,13.4,12.8,90,SSW,6 3,11 6,1015.1,0.0,2025-08-10
9:00 am,13.9,13.5,90,SE,6 3,9 5,1014.6,17.4,2025-08-10
8:30 am,12.8,13.6,99,CALM,0 0,6 3,1014.1,17.4,2025-08-10
8:00 am,12.2,12.8,99,CALM,0 0,0 0,1013.7,17.4,2025-08-10
7:30 am,11.8,11.5,99,S,4 2,9 5,1013.3,17.4,2025-08-10
7:00 am,12.4,11.7,98,SSW,7 4,13 7,1012.9,17.2,2025-08-10
6:30 am,12.6,12.0,98,SSW,7 4,17 9,1012.1,16.4,2025-08-10
6:00 am,12.6,12.2,99,SSW,6 3,11 6,1011.6,16.4,2025-08-10
5:30 am,12.5,10.8,99,SW,13 7,30 16,1011.4,16.2,2025-08-10
5:00 am,11.4,11.8,99,CALM,0 0,0 0,1010.7,16.0,2025-08-10
4:30 am,12.2,12.8,99,CALM,0 0,0 0,1010.7,16.0,2025-08-10
4:00 am,12.8,12.9,99,WNW,4 2,9 5,1010.5,16.0,2025-08-10
3:30 am,13.4,14.4,99,CALM,0 0,6 3,1010.7,16.0,2025-08-10
3:00 am,13.4,14.0,99,NNW,2 1,7 4,1011.0,16.0,2025-08-10
2:30 am,13.7,14.4,99,NW,2 1,9 5,1011.1,16.0,2025-08-10
2:00 am,13.9,15.0,97,CALM,0 0,4 2,1011.1,15.6,2025-08-10
1:30 am,14.1,14.1,96,W,6 3,11 6,1011.3,15.2,2025-08-10
1:00 am,14.4,14.9,98,W,4 2,9 5,1011.3,15.0,2025-08-10
12:30 am,14.5,14.5,98,WSW,7 4,13 7,1011.2,14.8,2025-08-10
12:00 am,14.4,13.9,97,WSW,9 5,17 9,1010.9,14.8,2025-08-10
