Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,7.4,5.5,94,S,6 3,7 4,1024.6,3.6,2025-08-17
11:00 pm,7.5,5.6,94,S,6 3,9 5,1024.4,3.6,2025-08-17
10:30 pm,7.5,6.4,96,SSW,2 1,6 3,1024.1,3.6,2025-08-17
10:00 pm,7.5,5.7,98,SW,6 3,9 5,1024.1,3.6,2025-08-17
9:30 pm,6.9,4.9,95,SSW,6 3,7 4,1023.7,3.6,2025-08-17
9:00 pm,7.0,5.0,96,SW,6 3,7 4,1023.4,3.6,2025-08-17
8:30 pm,7.7,6.5,92,SSE,2 1,6 3,1023.0,3.6,2025-08-17
8:00 pm,7.8,5.8,96,SSW,7 4,9 5,1022.8,3.6,2025-08-17
7:30 pm,7.6,5.7,94,S,6 3,7 4,1022.4,3.6,2025-08-17
7:00 pm,7.8,5.9,92,S,6 3,7 4,1021.9,3.6,2025-08-17
6:30 pm,8.9,6.5,87,S,9 5,17 9,1021.4,3.4,2025-08-17
6:00 pm,9.0,8.4,89,CALM,0 0,0 0,1020.8,3.4,2025-08-17
5:40 pm,9.8,8.1,85,S,6 3,15 8,1020.8,2.6,2025-08-17
5:32 pm,10.5,9.0,79,SSE,4 2,11 6,1020.4,0.6,2025-08-17
5:30 pm,10.6,8.8,79,SE,6 3,11 6,1020.4,0.6,2025-08-17
5:21 pm,10.8,7.7,78,S,13 7,22 12,1020.3,0.6,2025-08-17
5:00 pm,11.7,8.2,66,SW,13 7,24 13,1019.8,0.0,2025-08-17
4:30 pm,12.7,9.2,62,SW,13 7,24 13,1019.6,0.0,2025-08-17
4:00 pm,12.9,9.0,60,SW,15 8,24 13,1019.2,0.0,2025-08-17
3:30 pm,13.4,9.2,60,WSW,17 9,28 15,1019.0,0.0,2025-08-17
3:00 pm,13.4,9.8,56,SW,13 7,24 13,1018.9,0.0,2025-08-17
2:30 pm,13.6,10.1,58,SW,13 7,22 12,1018.8,0.0,2025-08-17
2:00 pm,13.3,9.1,59,WSW,17 9,28 15,1018.9,0.0,2025-08-17
1:30 pm,13.7,9.7,56,WSW,15 8,24 13,1018.9,0.0,2025-08-17
1:00 pm,13.4,9.4,57,WSW,15 8,26 14,1019.0,0.0,2025-08-17
12:30 pm,12.8,8.4,59,WSW,17 9,28 15,1019.2,0.0,2025-08-17
12:00 pm,12.8,8.4,58,WSW,17 9,28 15,1019.6,0.0,2025-08-17
11:30 am,12.8,8.4,57,WSW,17 9,26 14,1019.6,0.0,2025-08-17
11:00 am,12.1,7.7,60,WSW,17 9,26 14,1019.7,0.0,2025-08-17
10:30 am,12.2,8.3,71,WSW,17 9,24 13,1019.8,0.0,2025-08-17
10:00 am,11.6,7.1,69,WSW,19 10,30 16,1019.7,0.0,2025-08-17
9:30 am,11.9,7.0,58,WSW,19 10,30 16,1019.5,0.0,2025-08-17
9:00 am,11.5,6.6,60,WSW,19 10,30 16,1019.5,2.2,2025-08-17
8:30 am,11.4,7.8,65,WSW,13 7,22 12,1019.3,2.2,2025-08-17
8:00 am,10.7,7.0,66,SW,13 7,24 13,1018.9,2.2,2025-08-17
7:30 am,10.0,7.3,73,SW,9 5,17 9,1018.5,2.2,2025-08-17
7:00 am,9.9,6.6,70,SW,11 6,19 10,1018.1,2.2,2025-08-17
6:30 am,10.3,7.6,73,SW,9 5,17 9,1017.8,2.2,2025-08-17
6:00 am,10.2,6.8,74,SW,13 7,22 12,1017.5,2.2,2025-08-17
5:30 am,10.2,6.8,74,SW,13 7,20 11,1017.4,2.2,2025-08-17
5:00 am,9.9,7.0,80,SW,11 6,19 10,1017.2,2.2,2025-08-17
4:30 am,9.5,7.6,88,SW,7 4,11 6,1017.3,2.2,2025-08-17
4:00 am,9.1,7.5,92,WSW,6 3,9 5,1016.9,2.2,2025-08-17
3:41 am,8.7,7.1,94,SSW,6 3,9 5,1016.9,2.2,2025-08-17
3:30 am,8.5,5.0,92,WSW,15 8,43 23,1017.1,2.2,2025-08-17
3:23 am,8.5,3.9,87,W,20 11,46 25,1017.3,2.2,2025-08-17
3:21 am,8.9,4.4,83,W,19 10,46 25,1017.4,1.8,2025-08-17
3:20 am,9.5,5.4,80,W,17 9,46 25,1017.3,1.2,2025-08-17
3:00 am,10.7,8.4,90,W,11 6,17 9,1016.9,0.8,2025-08-17
2:30 am,10.6,8.0,91,WNW,13 7,17 9,1017.1,0.6,2025-08-17
2:01 am,10.7,8.2,93,WNW,13 7,22 12,1017.2,0.6,2025-08-17
2:00 am,10.7,8.2,93,WNW,13 7,22 12,1017.2,0.6,2025-08-17
1:44 am,10.8,8.3,92,W,13 7,20 11,1017.3,0.6,2025-08-17
1:30 am,10.9,7.4,87,WNW,17 9,26 14,1017.4,0.4,2025-08-17
1:00 am,10.6,7.8,87,NW,13 7,20 11,1017.6,0.4,2025-08-17
12:30 am,10.6,7.4,86,NW,15 8,24 13,1017.5,0.4,2025-08-17
12:00 am,10.6,7.4,87,NW,15 8,26 14,1017.8,0.4,2025-08-17
