Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:30 pm,21.6,17.6,54,W,24 13,46 25,1007.5,0.2,2023-12-13
6:00 pm,22.1,17.7,56,W,28 15,46 25,1007.2,0.2,2023-12-13
5:58 pm,22.0,17.5,54,W,28 15,46 25,1007.2,0.2,2023-12-13
5:30 pm,22.6,18.7,56,W,26 14,41 22,1007.0,0.2,2023-12-13
5:00 pm,23.1,20.0,54,WNW,22 12,43 23,1006.9,0.2,2023-12-13
4:30 pm,22.7,19.2,56,WNW,24 13,41 22,1006.8,0.2,2023-12-13
4:00 pm,23.3,19.4,53,WNW,26 14,41 22,1006.7,0.2,2023-12-13
3:30 pm,21.9,19.9,60,WNW,17 9,26 14,1006.9,0.2,2023-12-13
3:00 pm,21.4,18.8,62,WNW,20 11,35 19,1007.1,0.2,2023-12-13
2:30 pm,22.0,19.3,59,WNW,20 11,39 21,1007.2,0.2,2023-12-13
2:00 pm,21.9,20.0,62,NW,17 9,26 14,1007.2,0.2,2023-12-13
1:30 pm,21.8,20.9,65,NW,13 7,24 13,1007.5,0.2,2023-12-13
1:00 pm,19.8,18.9,73,NW,13 7,19 10,1007.6,0.2,2023-12-13
12:30 pm,19.7,18.4,73,WNW,15 8,24 13,1007.8,0.0,2023-12-13
12:00 pm,20.1,17.7,70,WNW,20 11,30 16,1008.0,0.0,2023-12-13
11:30 am,22.9,19.4,51,NW,22 12,32 17,1007.4,0.0,2023-12-13
11:00 am,22.9,19.4,51,NNW,22 12,35 19,1007.6,0.0,2023-12-13
10:30 am,22.9,20.7,51,NNW,15 8,24 13,1007.3,0.0,2023-12-13
10:00 am,22.9,21.3,53,NNW,13 7,24 13,1007.3,0.0,2023-12-13
9:30 am,22.6,21.1,55,N,13 7,17 9,1007.4,0.0,2023-12-13
9:00 am,22.1,19.7,51,N,15 8,24 13,1007.6,0.4,2023-12-13
8:30 am,22.9,20.3,50,N,17 9,26 14,1007.6,0.4,2023-12-13
8:00 am,22.1,19.8,47,N,13 7,20 11,1007.3,0.4,2023-12-13
7:30 am,21.3,19.4,50,N,11 6,20 11,1007.1,0.4,2023-12-13
7:00 am,19.8,17.8,54,NNE,11 6,20 11,1006.9,0.4,2023-12-13
6:30 am,19.2,16.7,54,NE,13 7,19 10,1006.5,0.4,2023-12-13
6:00 am,18.9,16.0,55,NE,15 8,22 12,1006.4,0.4,2023-12-13
5:30 am,19.1,15.7,53,NE,17 9,22 12,1006.5,0.4,2023-12-13
5:00 am,18.1,16.1,59,NE,11 6,17 9,1006.6,0.4,2023-12-13
4:30 am,17.6,15.6,62,NE,11 6,15 8,1006.6,0.4,2023-12-13
4:00 am,17.2,15.3,65,NE,11 6,13 7,1006.7,0.4,2023-12-13
3:30 am,17.0,15.6,67,NE,9 5,13 7,1006.9,0.4,2023-12-13
3:00 am,17.0,16.1,69,NE,7 4,11 6,1007.1,0.4,2023-12-13
2:30 am,16.8,15.9,71,ENE,7 4,9 5,1007.3,0.4,2023-12-13
2:00 am,17.1,16.3,70,NE,7 4,9 5,1007.9,0.4,2023-12-13
1:30 am,17.3,16.5,69,ENE,7 4,9 5,1008.3,0.4,2023-12-13
1:00 am,17.6,16.9,67,ENE,6 3,9 5,1008.7,0.4,2023-12-13
12:30 am,18.3,17.5,65,ENE,7 4,11 6,1009.0,0.4,2023-12-13
12:00 am,18.9,17.5,60,ENE,9 5,11 6,1009.2,0.4,2023-12-13
