Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,27.0,28.2,59,W,9 5,15 8,1010.2,0.0,2025-03-15
11:00 pm,27.8,29.1,51,WSW,6 3,11 6,1009.7,0.0,2025-03-15
10:30 pm,28.2,29.8,50,WSW,4 2,9 5,1009.9,0.0,2025-03-15
10:00 pm,28.7,30.4,43,CALM,0 0,0 0,1009.9,0.0,2025-03-15
9:30 pm,29.1,29.7,42,WSW,6 3,7 4,1009.8,0.0,2025-03-15
9:00 pm,29.0,30.7,43,CALM,0 0,0 0,1009.7,0.0,2025-03-15
8:30 pm,30.1,31.0,35,CALM,0 0,0 0,1009.5,0.0,2025-03-15
8:00 pm,31.2,32.1,33,CALM,0 0,0 0,1009.5,0.0,2025-03-15
7:30 pm,32.4,31.9,30,S,7 4,9 5,1009.4,0.0,2025-03-15
7:00 pm,33.4,32.2,28,SSW,11 6,20 11,1009.6,0.0,2025-03-15
6:30 pm,33.4,31.8,28,S,13 7,22 12,1009.6,0.0,2025-03-15
6:00 pm,34.5,31.9,27,SW,19 10,35 19,1009.8,0.0,2025-03-15
5:30 pm,38.3,37.2,24,WSW,13 7,19 10,1009.0,0.0,2025-03-15
5:00 pm,39.9,40.0,24,WSW,9 5,17 9,1008.9,0.0,2025-03-15
4:30 pm,39.7,39.2,25,W,13 7,20 11,1009.2,0.0,2025-03-15
4:00 pm,40.3,39.3,25,WNW,17 9,26 14,1009.6,0.0,2025-03-15
3:30 pm,40.7,37.9,19,NW,20 11,32 17,1009.9,0.0,2025-03-15
3:00 pm,40.5,38.2,21,NW,20 11,33 18,1010.4,0.0,2025-03-15
2:30 pm,39.4,36.8,21,NW,20 11,32 17,1010.9,0.0,2025-03-15
2:00 pm,39.3,35.5,22,NW,26 14,41 22,1011.3,0.0,2025-03-15
1:30 pm,39.2,35.4,22,NNW,26 14,43 23,1011.7,0.0,2025-03-15
1:00 pm,39.3,33.7,20,NW,33 18,52 28,1011.9,0.0,2025-03-15
12:36 pm,38.5,33.7,20,NW,28 15,54 29,1012.2,0.0,2025-03-15
12:30 pm,39.2,34.2,20,NW,30 16,44 24,1012.2,0.0,2025-03-15
12:00 pm,38.4,33.4,21,NW,30 16,50 27,1012.8,0.0,2025-03-15
11:55 am,38.1,33.4,21,NNW,28 15,46 25,1012.8,0.0,2025-03-15
11:30 am,37.7,34.6,22,NNW,20 11,33 18,1013.1,0.0,2025-03-15
11:00 am,36.2,34.3,23,NNW,13 7,24 13,1013.3,0.0,2025-03-15
10:30 am,34.9,32.8,24,N,13 7,28 15,1013.5,0.0,2025-03-15
10:00 am,33.9,32.9,27,N,9 5,13 7,1013.6,0.0,2025-03-15
9:30 am,31.6,31.0,31,NNE,7 4,11 6,1013.6,0.0,2025-03-15
9:00 am,30.7,30.4,31,NNE,4 2,7 4,1013.6,0.0,2025-03-15
8:30 am,29.4,28.3,31,NNE,7 4,9 5,1013.5,0.0,2025-03-15
8:00 am,28.4,26.6,31,NE,9 5,15 8,1013.4,0.0,2025-03-15
7:30 am,23.5,24.4,55,SE,2 1,7 4,1013.2,0.0,2025-03-15
7:00 am,23.2,24.7,58,CALM,0 0,0 0,1013.3,0.0,2025-03-15
