Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
9:00 am,18.3,18.7,80,WSW,6 3,9 5,1014.7,22.8,2023-11-24
8:43 am,18.2,19.9,83,CALM,0 0,0 0,1014.6,22.8,2023-11-24
8:30 am,18.7,20.8,86,CALM,0 0,0 0,1014.6,22.8,2023-11-24
8:00 am,16.5,17.1,92,S,6 3,11 6,1014.6,22.8,2023-11-24
7:30 am,16.0,16.6,95,S,6 3,7 4,1014.7,22.8,2023-11-24
7:00 am,15.5,16.7,96,SSE,2 1,6 3,1014.6,22.8,2023-11-24
6:30 am,15.3,16.8,96,CALM,0 0,0 0,1014.6,22.6,2023-11-24
6:00 am,15.1,16.5,96,CALM,0 0,6 3,1014.5,22.6,2023-11-24
5:45 am,15.2,16.7,97,CALM,0 0,6 3,1014.5,22.6,2023-11-24
5:30 am,15.2,16.7,97,CALM,0 0,0 0,1014.3,22.6,2023-11-24
5:15 am,15.2,16.7,97,CALM,0 0,0 0,1014.3,22.6,2023-11-24
5:00 am,15.2,16.3,97,N,2 1,6 3,1014.6,22.6,2023-11-24
4:42 am,15.0,15.3,97,NNW,6 3,7 4,1014.6,22.6,2023-11-24
4:30 am,15.0,15.3,96,WSW,6 3,9 5,1014.4,22.6,2023-11-24
4:00 am,15.0,15.6,95,W,4 2,7 4,1014.5,21.8,2023-11-24
3:30 am,15.0,14.6,94,SSW,9 5,19 10,1014.5,19.4,2023-11-24
3:00 am,15.0,14.6,94,SSW,9 5,13 7,1014.9,17.4,2023-11-24
2:49 am,15.1,16.0,94,SW,2 1,7 4,1014.9,16.6,2023-11-24
2:30 am,15.0,14.5,93,SSW,9 5,13 7,1014.9,16.0,2023-11-24
2:00 am,15.0,14.9,93,SSW,7 4,11 6,1015.1,16.0,2023-11-24
1:30 am,14.9,14.3,92,SW,9 5,13 7,1015.8,15.4,2023-11-24
1:27 am,14.9,14.3,92,SSW,9 5,13 7,1015.9,15.4,2023-11-24
1:03 am,14.6,14.8,91,S,4 2,7 4,1016.8,14.8,2023-11-24
1:00 am,14.6,14.5,92,S,6 3,7 4,1016.9,14.6,2023-11-24
12:30 am,14.6,15.6,91,CALM,0 0,6 3,1017.6,13.8,2023-11-24
12:00 am,14.9,14.5,85,N,6 3,13 7,1018.3,13.6,2023-11-24
