Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,15.3,14.7,89,W,9 5,19 10,1013.5,5.2,2024-08-13
11:00 pm,14.6,13.5,91,WSW,11 6,24 13,1013.8,5.2,2024-08-13
10:30 pm,15.6,14.3,88,WNW,13 7,30 16,1014.2,4.6,2024-08-13
10:00 pm,15.9,13.5,81,W,17 9,28 15,1014.2,4.6,2024-08-13
9:30 pm,17.3,14.6,69,WNW,17 9,39 21,1014.2,2.8,2024-08-13
9:00 pm,17.2,14.4,68,W,17 9,35 19,1014.3,2.8,2024-08-13
8:30 pm,16.9,14.1,69,W,17 9,33 18,1014.3,2.8,2024-08-13
8:00 pm,16.6,15.1,80,WNW,13 7,28 15,1014.2,2.8,2024-08-13
7:30 pm,16.0,15.2,88,WNW,11 6,22 12,1014.2,2.8,2024-08-13
7:00 pm,16.0,15.3,90,NW,11 6,19 10,1014.1,2.6,2024-08-13
6:30 pm,15.2,14.4,93,NNW,11 6,17 9,1014.1,2.2,2024-08-13
6:00 pm,15.1,14.2,92,NNW,11 6,19 10,1014.1,2.2,2024-08-13
5:30 pm,15.7,14.9,89,NNW,11 6,22 12,1014.1,1.4,2024-08-13
5:00 pm,16.7,16.1,82,NNW,9 5,22 12,1014.2,0.4,2024-08-13
4:30 pm,16.5,15.8,87,NNW,11 6,19 10,1014.3,0.4,2024-08-13
4:00 pm,15.3,13.9,89,NNW,13 7,26 14,1015.1,0.4,2024-08-13
3:30 pm,17.6,15.6,67,NW,13 7,24 13,1014.8,0.0,2024-08-13
3:00 pm,19.0,16.4,54,WNW,13 7,20 11,1014.6,0.0,2024-08-13
2:30 pm,19.4,16.7,51,WNW,13 7,24 13,1014.9,0.0,2024-08-13
2:00 pm,20.6,17.6,44,NW,13 7,32 17,1014.9,0.0,2024-08-13
1:30 pm,19.9,17.4,47,NW,11 6,24 13,1015.4,0.0,2024-08-13
1:00 pm,19.5,16.9,47,NNW,11 6,22 12,1016.0,0.0,2024-08-13
12:30 pm,19.5,16.1,46,WNW,15 8,28 15,1016.5,0.0,2024-08-13
12:00 pm,19.7,16.3,46,WNW,15 8,28 15,1017.0,0.0,2024-08-13
11:30 am,19.0,16.4,54,NW,13 7,28 15,1017.3,0.0,2024-08-13
11:00 am,19.7,17.9,56,WSW,11 6,20 11,1017.5,0.0,2024-08-13
10:30 am,18.0,17.2,72,WSW,9 5,15 8,1017.9,0.0,2024-08-13
10:00 am,16.9,15.9,75,WSW,9 5,15 8,1018.0,0.0,2024-08-13
9:30 am,15.9,14.8,78,WSW,9 5,15 8,1018.1,0.0,2024-08-13
9:00 am,15.2,13.9,78,WSW,9 5,13 7,1018.1,1.8,2024-08-13
8:30 am,13.7,12.9,88,WSW,7 4,9 5,1018.2,1.8,2024-08-13
8:00 am,13.2,12.7,92,WSW,6 3,9 5,1018.1,1.8,2024-08-13
7:30 am,11.9,11.8,93,WSW,2 1,6 3,1017.8,1.6,2024-08-13
7:00 am,11.1,10.1,95,WSW,6 3,9 5,1017.5,1.6,2024-08-13
6:30 am,10.4,9.9,94,WSW,2 1,6 3,1017.4,1.6,2024-08-13
6:00 am,10.7,9.6,94,WSW,6 3,9 5,1017.3,1.6,2024-08-13
5:30 am,10.1,9.9,94,CALM,0 0,0 0,1017.2,1.6,2024-08-13
5:00 am,10.1,9.9,93,CALM,0 0,0 0,1017.1,1.6,2024-08-13
4:30 am,10.3,10.1,93,CALM,0 0,0 0,1017.1,1.6,2024-08-13
