Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
4:00 pm,19.1,15.6,51,SW,17 9,28 15,1019.5,0.0,2025-10-11
3:30 pm,19.9,16.1,50,SW,19 10,28 15,1019.4,0.0,2025-10-11
3:00 pm,20.1,17.1,49,SSW,15 8,24 13,1019.3,0.0,2025-10-11
2:30 pm,20.2,16.7,48,SW,17 9,28 15,1019.3,0.0,2025-10-11
2:00 pm,20.1,16.6,48,SW,17 9,28 15,1019.4,0.0,2025-10-11
1:30 pm,20.3,17.2,48,SW,15 8,26 14,1019.6,0.0,2025-10-11
1:00 pm,20.1,17.0,48,SW,15 8,22 12,1019.9,0.0,2025-10-11
12:30 pm,20.4,17.6,47,SSW,13 7,20 11,1020.0,0.0,2025-10-11
12:00 pm,20.6,18.2,41,SSW,9 5,19 10,1020.2,0.0,2025-10-11
11:30 am,19.8,17.4,44,SSE,9 5,20 11,1020.6,0.0,2025-10-11
11:00 am,18.8,16.1,42,S,9 5,17 9,1021.1,0.0,2025-10-11
10:30 am,18.6,16.0,44,SE,9 5,19 10,1021.2,0.0,2025-10-11
10:00 am,18.2,15.5,44,SE,9 5,17 9,1021.3,0.0,2025-10-11
9:30 am,17.9,15.2,45,SSE,9 5,19 10,1021.3,0.0,2025-10-11
9:00 am,17.0,14.8,49,SE,7 4,15 8,1021.5,0.0,2025-10-11
8:30 am,15.9,13.9,55,NNE,7 4,11 6,1021.7,0.0,2025-10-11
8:00 am,15.2,13.0,55,NE,7 4,9 5,1021.6,0.0,2025-10-11
7:30 am,13.4,11.9,65,WNW,4 2,7 4,1021.5,0.0,2025-10-11
7:00 am,10.4,10.0,86,CALM,0 0,0 0,1021.4,0.0,2025-10-11
6:30 am,7.8,7.1,95,CALM,0 0,0 0,1021.1,0.0,2025-10-11
6:00 am,7.3,6.5,94,CALM,0 0,0 0,1020.6,0.0,2025-10-11
5:30 am,7.4,6.5,92,CALM,0 0,0 0,1020.3,0.0,2025-10-11
5:00 am,7.9,7.1,92,CALM,0 0,0 0,1020.2,0.0,2025-10-11
4:30 am,8.3,7.6,90,CALM,0 0,0 0,1020.0,0.0,2025-10-11
4:00 am,9.0,8.4,90,CALM,0 0,0 0,1019.6,0.0,2025-10-11
3:30 am,9.6,9.1,88,CALM,0 0,0 0,1019.5,0.0,2025-10-11
3:00 am,9.9,9.4,86,CALM,0 0,0 0,1019.5,0.0,2025-10-11
2:30 am,10.6,10.1,84,CALM,0 0,0 0,1019.6,0.0,2025-10-11
2:00 am,10.4,9.9,84,CALM,0 0,0 0,1019.5,0.0,2025-10-11
1:30 am,11.0,10.6,83,CALM,0 0,0 0,1019.5,0.0,2025-10-11
1:00 am,11.7,11.2,78,CALM,0 0,0 0,1019.3,0.0,2025-10-11
12:30 am,12.9,11.2,69,SSE,6 3,7 4,1019.3,0.0,2025-10-11
12:00 am,13.9,11.6,65,SSE,9 5,11 6,1019.4,0.0,2025-10-11
