Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,15.3,12.0,56,E,13 7,15 8,1007.3,0.0,2024-12-11
11:00 pm,14.5,11.8,55,ESE,9 5,11 6,1007.2,0.0,2024-12-11
10:30 pm,17.3,14.3,42,W,9 5,15 8,1007.2,0.0,2024-12-11
10:00 pm,19.7,15.5,35,W,15 8,20 11,1007.0,0.0,2024-12-11
9:30 pm,20.0,16.9,34,NW,9 5,13 7,1006.9,0.0,2024-12-11
9:00 pm,20.7,16.0,31,W,17 9,26 14,1006.5,0.0,2024-12-11
8:30 pm,21.6,15.5,29,WNW,24 13,32 17,1006.1,0.0,2024-12-11
8:00 pm,22.0,16.0,29,WNW,24 13,32 17,1006.3,0.0,2024-12-11
7:30 pm,23.3,17.7,27,NW,22 12,37 20,1006.0,0.0,2024-12-11
7:00 pm,24.1,18.1,26,WNW,24 13,35 19,1005.5,0.0,2024-12-11
6:30 pm,24.9,17.9,22,WNW,28 15,39 21,1005.2,0.0,2024-12-11
6:00 pm,25.5,18.1,21,WNW,30 16,43 23,1005.0,0.0,2024-12-11
5:30 pm,26.0,19.2,23,WNW,28 15,37 20,1004.9,0.0,2024-12-11
5:00 pm,26.2,19.2,24,WNW,30 16,39 21,1005.3,0.0,2024-12-11
4:30 pm,26.4,19.3,23,WNW,30 16,41 22,1005.4,0.0,2024-12-11
4:00 pm,26.5,20.0,25,WNW,28 15,39 21,1005.5,0.0,2024-12-11
3:30 pm,26.4,19.5,25,WNW,30 16,39 21,1005.8,0.0,2024-12-11
3:00 pm,26.3,19.6,23,WNW,28 15,37 20,1006.1,0.0,2024-12-11
2:30 pm,26.4,19.8,24,WNW,28 15,41 22,1006.4,0.0,2024-12-11
2:00 pm,26.4,20.6,24,NW,24 13,39 21,1006.9,0.0,2024-12-11
1:30 pm,26.2,20.3,31,NW,28 15,44 24,1007.0,0.0,2024-12-11
1:00 pm,24.7,19.4,32,NNW,24 13,35 19,1007.5,0.0,2024-12-11
12:30 pm,24.2,19.3,37,NNW,24 13,35 19,1008.0,0.0,2024-12-11
12:00 pm,23.6,21.5,49,NW,15 8,24 13,1008.7,0.0,2024-12-11
11:30 am,22.6,19.5,46,NW,17 9,26 14,1008.8,0.0,2024-12-11
11:00 am,21.8,19.8,48,NW,11 6,19 10,1009.2,0.0,2024-12-11
10:30 am,21.2,19.3,55,W,13 7,32 17,1009.4,0.0,2024-12-11
10:00 am,20.5,18.6,57,WNW,13 7,20 11,1009.6,0.0,2024-12-11
9:30 am,19.8,18.9,63,NNW,9 5,17 9,1009.9,0.0,2024-12-11
9:00 am,18.3,17.3,68,NNW,9 5,17 9,1010.2,0.0,2024-12-11
8:30 am,17.6,16.9,70,NNW,7 4,11 6,1010.4,0.0,2024-12-11
8:00 am,17.6,17.8,74,N,4 2,7 4,1010.3,0.0,2024-12-11
7:30 am,17.0,17.5,76,ENE,2 1,7 4,1010.0,0.0,2024-12-11
7:00 am,15.3,16.2,86,CALM,0 0,0 0,1010.1,0.0,2024-12-11
6:30 am,14.6,14.4,91,ENE,6 3,7 4,1010.1,0.0,2024-12-11
6:00 am,13.9,13.6,96,ENE,7 4,9 5,1010.1,0.0,2024-12-11
5:51 am,14.4,14.2,95,ENE,7 4,9 5,1010.2,0.0,2024-12-11
5:40 am,13.7,13.7,99,ENE,6 3,9 5,1010.2,0.0,2024-12-11
5:30 am,13.4,14.4,99,CALM,0 0,0 0,1010.1,0.0,2024-12-11
5:00 am,12.9,13.4,92,CALM,0 0,0 0,1009.6,0.0,2024-12-11
4:30 am,14.1,14.7,87,CALM,0 0,6 3,1010.0,0.0,2024-12-11
4:21 am,14.2,14.1,87,ENE,4 2,9 5,1010.0,0.0,2024-12-11
4:00 am,14.4,15.1,86,CALM,0 0,0 0,1010.0,0.0,2024-12-11
3:52 am,14.5,15.2,86,CALM,0 0,0 0,1010.1,0.0,2024-12-11
3:30 am,14.6,13.4,83,NE,9 5,13 7,1010.2,0.0,2024-12-11
3:00 am,14.9,13.8,83,ENE,9 5,15 8,1010.5,0.0,2024-12-11
2:30 am,15.0,14.2,80,ENE,7 4,11 6,1010.8,0.0,2024-12-11
2:29 am,15.0,13.8,80,ENE,9 5,11 6,1010.8,0.0,2024-12-11
2:00 am,15.1,14.3,80,NE,7 4,13 7,1011.2,0.0,2024-12-11
1:30 am,15.2,14.0,79,ENE,9 5,13 7,1011.6,0.0,2024-12-11
1:22 am,15.3,13.8,80,ENE,11 6,17 9,1011.7,0.0,2024-12-11
1:00 am,15.1,13.3,82,NE,13 7,24 13,1011.7,0.0,2024-12-11
12:30 am,15.0,12.0,83,ENE,19 10,26 14,1011.9,0.0,2024-12-11
12:24 am,15.0,12.4,83,ENE,17 9,26 14,1012.0,0.0,2024-12-11
12:00 am,15.3,12.2,82,ENE,20 11,30 16,1012.4,0.0,2024-12-11
