Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,20.9,20.4,59,N,7 4,11 6,1012.0,–,2025-03-19
11:00 pm,20.4,21.8,69,CALM,0 0,0 0,1012.1,–,2025-03-19
10:30 pm,21.0,22.3,65,CALM,0 0,0 0,1012.0,–,2025-03-19
10:00 pm,21.6,23.0,63,CALM,0 0,0 0,1011.8,–,2025-03-19
9:30 pm,22.3,23.4,58,CALM,0 0,6 3,1011.7,–,2025-03-19
9:00 pm,23.0,24.1,55,CALM,0 0,0 0,1011.4,0.0,2025-03-19
8:30 pm,24.3,25.2,49,CALM,0 0,0 0,1011.1,–,2025-03-19
8:00 pm,25.9,26.9,45,CALM,0 0,0 0,1010.9,–,2025-03-19
7:30 pm,29.4,29.1,33,NNW,4 2,7 4,1010.8,–,2025-03-19
7:00 pm,30.9,29.8,31,N,9 5,17 9,1010.8,–,2025-03-19
6:30 pm,31.5,29.6,30,N,13 7,24 13,1010.8,–,2025-03-19
6:00 pm,31.9,30.7,31,N,11 6,19 10,1010.8,–,2025-03-19
5:30 pm,31.8,29.8,31,NNW,15 8,24 13,1010.7,–,2025-03-19
5:00 pm,32.1,30.2,29,N,13 7,32 17,1010.6,–,2025-03-19
4:30 pm,31.5,29.2,30,N,15 8,26 14,1011.0,–,2025-03-19
4:00 pm,30.5,28.2,31,N,15 8,22 12,1011.4,–,2025-03-19
3:30 pm,30.8,28.3,32,N,17 9,32 17,1011.6,–,2025-03-19
3:00 pm,30.7,28.3,33,N,17 9,37 20,1012.0,–,2025-03-19
2:30 pm,29.8,28.1,36,N,15 8,22 12,1012.5,–,2025-03-19
2:00 pm,29.5,28.0,39,NNW,15 8,24 13,1013.0,–,2025-03-19
10:00 am,18.0,17.0,61,N,6 3,9 5,1017.1,0.0,2025-03-19
9:30 am,16.7,15.6,64,ENE,6 3,11 6,1017.3,0.0,2025-03-19
9:00 am,15.1,14.0,75,N,7 4,11 6,1017.4,0.0,2025-03-19
8:30 am,13.2,11.4,79,NNE,9 5,13 7,1017.4,0.0,2025-03-19
8:00 am,12.7,10.9,81,NNE,9 5,13 7,1017.4,0.0,2025-03-19
7:30 am,12.6,10.9,83,NNE,9 5,11 6,1017.2,0.0,2025-03-19
