Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,15.3,16.9,98,CALM,0 0,0 0,1022.6,0.2,2024-06-03
11:00 pm,15.3,16.9,97,CALM,0 0,0 0,1022.6,0.2,2024-06-03
10:30 pm,16.0,17.8,96,CALM,0 0,0 0,1022.5,0.2,2024-06-03
10:00 pm,16.0,17.6,94,CALM,0 0,0 0,1022.5,0.2,2024-06-03
9:30 pm,16.3,16.7,91,SSW,6 3,11 6,1022.5,0.2,2024-06-03
9:00 pm,16.6,17.8,83,CALM,0 0,0 0,1022.3,0.0,2024-06-03
8:30 pm,17.3,18.5,80,CALM,0 0,4 2,1022.1,0.0,2024-06-03
8:00 pm,17.6,17.6,81,SSW,7 4,13 7,1022.0,0.0,2024-06-03
7:30 pm,17.5,17.7,84,SW,7 4,13 7,1021.8,0.0,2024-06-03
7:00 pm,14.7,15.6,89,CALM,0 0,0 0,1021.5,0.0,2024-06-03
6:30 pm,14.9,15.7,85,CALM,0 0,0 0,1021.3,0.0,2024-06-03
6:00 pm,15.8,16.5,79,CALM,0 0,0 0,1021.1,0.0,2024-06-03
5:30 pm,17.1,17.9,74,CALM,0 0,0 0,1020.8,0.0,2024-06-03
5:00 pm,18.9,19.2,65,WSW,2 1,6 3,1020.7,0.0,2024-06-03
4:30 pm,19.6,19.4,61,WSW,4 2,11 6,1020.5,0.0,2024-06-03
4:00 pm,19.3,17.2,59,W,13 7,24 13,1020.5,0.0,2024-06-03
3:30 pm,20.0,18.2,56,WSW,11 6,17 9,1020.2,0.0,2024-06-03
3:00 pm,20.6,18.3,52,WSW,13 7,22 12,1020.1,0.0,2024-06-03
2:30 pm,21.4,19.1,50,SW,13 7,20 11,1019.9,0.0,2024-06-03
2:00 pm,21.2,18.7,48,S,13 7,24 13,1019.8,0.0,2024-06-03
1:30 pm,21.0,18.5,48,S,13 7,22 12,1019.8,0.0,2024-06-03
1:00 pm,21.0,18.7,51,S,13 7,19 10,1020.0,0.0,2024-06-03
12:30 pm,20.9,18.6,51,S,13 7,24 13,1020.0,0.0,2024-06-03
12:00 pm,20.5,20.1,60,S,6 3,17 9,1020.3,0.0,2024-06-03
11:30 am,20.2,19.3,62,S,9 5,13 7,1020.5,0.0,2024-06-03
11:00 am,20.5,21.6,64,CALM,0 0,0 0,1020.6,0.0,2024-06-03
10:30 am,19.6,20.8,69,CALM,0 0,0 0,1020.5,0.0,2024-06-03
10:00 am,18.0,18.4,85,S,7 4,11 6,1020.4,0.0,2024-06-03
9:30 am,16.8,16.8,90,S,9 5,11 6,1020.4,0.0,2024-06-03
9:00 am,15.9,16.6,98,S,6 3,9 5,1019.9,4.8,2024-06-03
8:30 am,14.5,14.7,99,S,6 3,7 4,1019.6,4.8,2024-06-03
8:00 am,13.6,14.7,99,CALM,0 0,2 1,1019.3,4.8,2024-06-03
7:30 am,12.5,13.2,99,CALM,0 0,0 0,1018.8,4.8,2024-06-03
7:00 am,12.8,13.6,99,CALM,0 0,0 0,1018.3,4.8,2024-06-03
6:30 am,13.0,13.8,98,CALM,0 0,0 0,1017.9,4.8,2024-06-03
6:00 am,14.0,15.2,98,CALM,0 0,2 1,1017.6,4.8,2024-06-03
5:30 am,14.4,15.7,98,CALM,0 0,0 0,1017.4,4.8,2024-06-03
5:00 am,15.0,16.1,98,SW,2 1,7 4,1017.2,4.6,2024-06-03
4:30 am,14.9,16.4,98,CALM,0 0,0 0,1016.9,4.0,2024-06-03
