Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,9.6,7.4,78,ESE,7 4,9 5,1013.2,0.0,2025-09-27
11:00 pm,9.4,7.1,79,SE,7 4,11 6,1013.5,0.0,2025-09-27
10:30 pm,9.6,7.4,80,ESE,7 4,9 5,1013.6,0.0,2025-09-27
10:00 pm,10.1,8.1,77,ESE,6 3,9 5,1013.6,0.0,2025-09-27
9:30 pm,9.6,8.1,74,N,2 1,6 3,1013.6,0.0,2025-09-27
9:00 pm,11.7,10.7,67,CALM,0 0,0 0,1013.5,0.0,2025-09-27
8:30 pm,15.3,12.5,58,N,11 6,20 11,1013.6,0.0,2025-09-27
8:00 pm,13.5,11.2,60,E,7 4,7 4,1012.9,0.0,2025-09-27
7:30 pm,11.3,9.3,63,NW,4 2,7 4,1012.9,0.0,2025-09-27
7:00 pm,16.3,13.6,49,NW,9 5,13 7,1012.7,0.0,2025-09-27
6:30 pm,16.6,13.2,50,NW,13 7,17 9,1012.6,0.0,2025-09-27
