Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,11.8,8.0,75,SSE,17 9,24 13,1024.8,0.0,2023-11-04
11:00 pm,11.7,7.5,76,SSE,19 10,24 13,1024.6,0.0,2023-11-04
10:30 pm,11.7,7.9,76,SE,17 9,28 15,1024.5,0.0,2023-11-04
10:00 pm,11.7,8.7,76,SE,13 7,22 12,1024.4,0.0,2023-11-04
9:30 pm,11.6,7.8,77,SE,17 9,28 15,1024.4,0.0,2023-11-04
9:00 pm,11.5,8.5,78,SE,13 7,26 14,1024.2,0.0,2023-11-04
8:30 pm,11.5,7.2,79,SE,20 11,30 16,1023.8,0.0,2023-11-04
8:00 pm,12.5,8.6,77,ESE,19 10,26 14,1023.3,0.0,2023-11-04
7:30 pm,13.3,9.3,71,SE,19 10,32 17,1022.9,0.0,2023-11-04
7:00 pm,13.6,10.3,69,ESE,15 8,24 13,1022.3,0.0,2023-11-04
6:30 pm,14.0,10.7,68,SE,15 8,22 12,1022.2,0.0,2023-11-04
6:00 pm,14.4,10.2,66,SE,20 11,30 16,1021.7,0.0,2023-11-04
5:30 pm,14.6,10.6,66,SE,19 10,32 17,1021.3,0.0,2023-11-04
5:00 pm,15.2,11.2,67,SE,20 11,28 15,1021.0,0.0,2023-11-04
4:30 pm,15.3,11.5,66,SE,19 10,28 15,1020.8,0.0,2023-11-04
4:26 pm,15.5,12.1,65,SE,17 9,28 15,1020.8,0.0,2023-11-04
4:00 pm,15.4,12.8,67,SE,13 7,19 10,1021.0,0.0,2023-11-04
3:30 pm,15.0,11.7,69,ESE,17 9,20 11,1020.8,0.0,2023-11-04
3:28 pm,15.0,11.7,69,E,17 9,20 11,1021.0,0.0,2023-11-04
3:16 pm,14.7,11.3,69,E,17 9,24 13,1021.1,0.0,2023-11-04
3:00 pm,14.6,10.6,70,E,20 11,30 16,1021.2,0.0,2023-11-04
2:30 pm,14.9,10.6,70,E,22 12,30 16,1021.4,0.0,2023-11-04
2:00 pm,14.8,11.1,70,ENE,19 10,26 14,1021.5,0.0,2023-11-04
1:30 pm,14.6,10.9,71,E,19 10,24 13,1021.6,0.0,2023-11-04
1:00 pm,14.8,12.1,75,E,15 8,20 11,1021.5,0.0,2023-11-04
12:30 pm,14.2,11.4,76,ESE,15 8,20 11,1021.7,0.0,2023-11-04
12:00 pm,14.4,11.5,74,E,15 8,19 10,1021.7,0.0,2023-11-04
11:30 am,14.5,11.3,74,E,17 9,24 13,1021.8,0.0,2023-11-04
11:00 am,14.9,11.8,74,E,17 9,20 11,1021.7,0.0,2023-11-04
10:30 am,14.7,11.9,73,ENE,15 8,19 10,1021.7,0.0,2023-11-04
10:00 am,15.0,11.8,71,ENE,17 9,22 12,1021.4,0.0,2023-11-04
9:30 am,14.6,12.2,74,ENE,13 7,19 10,1021.4,0.0,2023-11-04
9:00 am,14.7,12.0,75,ESE,15 8,22 12,1021.2,0.6,2023-11-04
8:30 am,13.8,11.3,77,SE,13 7,17 9,1021.2,0.6,2023-11-04
8:00 am,13.6,11.7,74,E,9 5,19 10,1020.7,0.6,2023-11-04
7:51 am,13.9,12.1,75,ESE,9 5,13 7,1020.6,0.6,2023-11-04
7:30 am,13.1,11.3,78,E,9 5,11 6,1020.6,0.6,2023-11-04
7:00 am,12.3,10.9,84,ESE,7 4,9 5,1020.6,0.6,2023-11-04
6:37 am,12.1,10.4,87,E,9 5,11 6,1020.3,0.6,2023-11-04
6:30 am,12.1,10.8,86,E,7 4,9 5,1020.2,0.6,2023-11-04
6:19 am,12.2,10.9,85,E,7 4,9 5,1020.2,0.6,2023-11-04
6:00 am,12.1,10.4,86,ENE,9 5,11 6,1019.8,0.6,2023-11-04
5:30 am,11.9,10.6,88,ESE,7 4,9 5,1019.5,0.6,2023-11-04
5:00 am,12.0,12.1,89,CALM,0 0,0 0,1019.1,0.6,2023-11-04
4:54 am,12.0,12.1,89,CALM,0 0,0 0,1019.0,0.6,2023-11-04
4:30 am,12.3,12.5,89,CALM,0 0,0 0,1019.1,0.6,2023-11-04
4:00 am,12.2,12.4,89,CALM,0 0,0 0,1019.0,0.6,2023-11-04
3:30 am,12.1,12.2,89,CALM,0 0,0 0,1019.1,0.6,2023-11-04
3:00 am,12.0,11.8,91,SSE,2 1,7 4,1019.2,0.6,2023-11-04
2:30 am,12.1,12.3,91,CALM,0 0,0 0,1019.2,0.6,2023-11-04
2:23 am,12.0,12.2,91,CALM,0 0,0 0,1019.3,0.6,2023-11-04
2:00 am,11.9,11.5,94,SSE,4 2,7 4,1019.2,0.6,2023-11-04
1:52 am,11.8,10.8,95,SSE,7 4,9 5,1019.2,0.6,2023-11-04
1:30 am,11.7,11.9,92,CALM,0 0,0 0,1019.6,0.6,2023-11-04
1:00 am,12.3,12.5,90,CALM,0 0,0 0,1019.9,0.6,2023-11-04
12:30 am,12.3,12.1,89,SSE,2 1,6 3,1020.0,0.6,2023-11-04
12:00 am,12.3,11.3,91,SSE,7 4,9 5,1020.0,0.6,2023-11-04
