Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,10.6,3.6,63,WSW,30 16,54 29,1015.4,4.8,2023-09-07
11:00 pm,10.1,2.9,70,WSW,32 17,57 31,1015.0,4.8,2023-09-07
10:36 pm,10.4,4.1,73,WSW,28 15,50 27,1014.6,4.8,2023-09-07
10:30 pm,10.3,4.4,74,WSW,26 14,50 27,1014.5,4.8,2023-09-07
10:00 pm,10.0,3.7,74,SW,28 15,46 25,1014.2,4.8,2023-09-07
9:52 pm,10.4,4.0,70,SW,28 15,46 25,1014.2,4.6,2023-09-07
9:30 pm,9.6,4.0,76,SW,24 13,48 26,1014.2,4.6,2023-09-07
9:18 pm,9.4,3.1,77,SW,28 15,48 26,1014.1,4.6,2023-09-07
9:13 pm,9.0,3.7,85,WSW,24 13,43 23,1014.1,4.6,2023-09-07
9:00 pm,8.7,2.6,88,SW,28 15,48 26,1014.0,4.4,2023-09-07
8:54 pm,8.7,2.6,87,SW,28 15,48 26,1013.9,4.4,2023-09-07
8:52 pm,8.8,2.7,86,SW,28 15,46 25,1013.9,4.2,2023-09-07
8:35 pm,9.4,5.0,88,W,20 11,41 22,1013.3,3.6,2023-09-07
8:30 pm,9.2,4.1,89,W,24 13,48 26,1013.3,3.6,2023-09-07
8:14 pm,8.9,4.0,87,W,22 12,52 28,1013.6,3.2,2023-09-07
8:00 pm,9.5,3.2,76,W,28 15,46 25,1013.3,2.8,2023-09-07
7:30 pm,9.6,2.2,69,W,32 17,56 30,1012.9,2.8,2023-09-07
7:00 pm,10.5,4.1,69,WSW,28 15,57 31,1012.3,2.8,2023-09-07
6:30 pm,11.2,3.4,51,W,32 17,57 31,1011.7,2.8,2023-09-07
6:00 pm,11.6,4.0,47,W,30 16,54 29,1011.3,2.8,2023-09-07
