Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 pm,19.4,20.4,96,NE,11 6,17 9,1010.8,7.2,2024-04-01
6:34 pm,19.7,22.4,94,SE,2 1,7 4,1011.2,6.8,2024-04-01
6:30 pm,19.7,22.0,93,SE,4 2,9 5,1011.3,6.6,2024-04-01
6:12 pm,20.3,21.6,89,NNW,9 5,13 7,1012.7,4.8,2024-04-01
6:00 pm,20.5,21.9,85,NE,7 4,11 6,1012.0,3.0,2024-04-01
5:44 pm,20.9,20.5,79,NNW,15 8,24 13,1011.9,2.2,2024-04-01
5:36 pm,21.3,19.9,74,NNW,19 10,32 17,1011.9,1.8,2024-04-01
5:31 pm,21.4,20.7,73,NNW,15 8,32 17,1011.8,1.4,2024-04-01
5:30 pm,21.6,20.9,72,NNW,15 8,32 17,1011.8,1.2,2024-04-01
5:19 pm,21.8,21.9,68,N,9 5,15 8,1011.3,0.2,2024-04-01
5:00 pm,22.4,22.3,63,NNE,9 5,13 7,1010.7,0.2,2024-04-01
4:30 pm,22.6,22.0,61,NNE,11 6,19 10,1011.0,0.2,2024-04-01
4:00 pm,22.5,21.6,62,NNE,13 7,19 10,1011.2,0.2,2024-04-01
3:30 pm,22.3,22.3,69,NE,11 6,17 9,1011.7,0.2,2024-04-01
3:00 pm,22.2,21.6,71,NNE,15 8,26 14,1011.7,0.2,2024-04-01
2:30 pm,21.6,20.5,72,NNE,17 9,26 14,1012.1,0.2,2024-04-01
2:00 pm,21.3,19.3,63,N,17 9,28 15,1012.7,0.2,2024-04-01
1:42 pm,21.5,19.1,68,N,22 12,35 19,1013.0,0.2,2024-04-01
1:32 pm,23.0,20.9,60,N,19 10,30 16,1013.2,0.0,2024-04-01
1:30 pm,23.5,21.4,58,N,19 10,33 18,1013.2,0.0,2024-04-01
1:00 pm,24.0,22.8,54,N,13 7,24 13,1013.0,0.0,2024-04-01
12:30 pm,25.5,22.1,41,N,20 11,37 20,1013.1,0.0,2024-04-01
12:00 pm,27.5,23.1,31,N,22 12,43 23,1013.6,0.0,2024-04-01
11:30 am,28.0,25.0,28,N,13 7,24 13,1013.9,0.0,2024-04-01
11:00 am,23.3,21.2,42,NE,11 6,15 8,1014.1,0.0,2024-04-01
10:30 am,21.9,20.2,46,NNE,9 5,15 8,1014.7,0.0,2024-04-01
10:00 am,19.9,19.0,55,NE,6 3,9 5,1014.9,0.0,2024-04-01
9:30 am,19.0,17.2,59,NNE,11 6,20 11,1015.3,0.0,2024-04-01
9:00 am,16.5,15.1,69,NNE,9 5,13 7,1015.3,0.0,2024-04-01
8:30 am,15.3,14.8,75,NNW,4 2,7 4,1015.5,0.0,2024-04-01
8:00 am,14.5,14.9,80,CALM,0 0,0 0,1015.3,0.0,2024-04-01
7:30 am,14.4,14.9,84,CALM,0 0,7 4,1015.4,0.0,2024-04-01
7:00 am,14.5,13.9,86,NNE,7 4,9 5,1015.5,0.0,2024-04-01
6:30 am,14.8,14.5,88,NNE,6 3,9 5,1015.6,0.0,2024-04-01
6:00 am,14.5,14.6,89,NW,4 2,6 3,1015.8,0.0,2024-04-01
5:43 am,14.8,14.2,85,NE,7 4,13 7,1015.6,0.0,2024-04-01
5:30 am,14.7,14.5,90,NE,6 3,9 5,1015.5,0.0,2024-04-01
5:00 am,14.0,15.0,94,CALM,0 0,6 3,1015.5,0.0,2024-04-01
4:31 am,14.5,14.3,91,NE,6 3,7 4,1015.7,0.0,2024-04-01
4:30 am,14.6,14.4,91,NE,6 3,7 4,1015.7,0.0,2024-04-01
4:00 am,14.8,15.1,92,NNE,4 2,7 4,1015.9,0.0,2024-04-01
3:30 am,14.8,15.2,93,NNE,4 2,7 4,1016.4,0.0,2024-04-01
3:00 am,15.1,15.1,95,NNE,7 4,11 6,1016.9,0.0,2024-04-01
2:30 am,14.3,15.3,100,E,2 1,7 4,1017.2,0.0,2024-04-01
2:00 am,14.4,15.4,100,ENE,2 1,7 4,1017.6,0.0,2024-04-01
1:30 am,14.4,15.8,100,CALM,0 0,0 0,1017.6,0.0,2024-04-01
1:00 am,14.5,15.9,99,CALM,0 0,0 0,1017.7,0.0,2024-04-01
12:30 am,14.7,16.1,98,CALM,0 0,0 0,1018.2,0.0,2024-04-01
12:00 am,14.8,16.1,96,CALM,0 0,0 0,1018.6,0.0,2024-04-01
