Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,16.5,14.8,76,SSW,13 7,24 13,1013.7,0.0,2025-10-14
11:00 pm,16.5,14.8,76,SW,13 7,20 11,1014.0,0.0,2025-10-14
10:30 pm,16.5,14.3,75,SW,15 8,24 13,1014.0,0.0,2025-10-14
10:00 pm,16.4,14.9,75,SW,11 6,19 10,1014.2,0.0,2025-10-14
9:30 pm,16.5,14.6,74,SW,13 7,20 11,1014.4,0.0,2025-10-14
9:00 pm,16.7,14.7,72,SSW,13 7,20 11,1014.6,0.0,2025-10-14
8:30 pm,16.9,15.2,75,SW,13 7,24 13,1014.6,0.0,2025-10-14
8:00 pm,16.8,15.1,76,SW,13 7,19 10,1014.3,0.0,2025-10-14
7:30 pm,16.8,15.1,76,SW,13 7,22 12,1014.2,0.0,2025-10-14
7:00 pm,17.2,15.3,76,SSW,15 8,24 13,1014.2,0.0,2025-10-14
6:30 pm,17.4,15.5,76,SW,15 8,24 13,1013.9,0.0,2025-10-14
6:00 pm,17.8,16.4,75,SW,13 7,24 13,1013.8,0.0,2025-10-14
5:30 pm,18.4,16.5,71,SSW,15 8,28 15,1013.7,0.0,2025-10-14
5:00 pm,19.3,16.7,68,SSW,19 10,30 16,1013.3,0.0,2025-10-14
4:30 pm,20.4,18.2,64,SW,17 9,28 15,1013.3,0.0,2025-10-14
