Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:30 pm,19.3,16.9,44,N,9 5,17 9,1016.6,0.0,2024-06-10
5:00 pm,19.6,16.7,43,NNE,11 6,20 11,1016.5,0.0,2024-06-10
4:30 pm,19.8,16.6,43,N,13 7,19 10,1016.5,0.0,2024-06-10
4:00 pm,20.0,16.9,43,N,13 7,22 12,1016.7,0.0,2024-06-10
3:30 pm,20.1,16.1,42,N,17 9,30 16,1017.2,0.0,2024-06-10
3:00 pm,20.6,17.5,42,NNW,13 7,24 13,1017.7,0.0,2024-06-10
2:30 pm,20.0,16.9,44,NNE,13 7,20 11,1017.3,0.0,2024-06-10
2:00 pm,19.4,16.4,46,N,13 7,20 11,1017.7,0.0,2024-06-10
1:30 pm,19.0,16.4,48,N,11 6,20 11,1018.2,0.0,2024-06-10
1:00 pm,19.1,16.1,47,N,13 7,20 11,1018.8,0.0,2024-06-10
12:30 pm,19.2,15.3,45,N,17 9,28 15,1019.4,0.0,2024-06-10
12:00 pm,19.4,16.7,46,N,11 6,17 9,1019.9,0.0,2024-06-10
11:30 am,17.7,14.6,51,NNE,13 7,22 12,1020.2,0.0,2024-06-10
11:00 am,16.7,13.6,53,NNE,13 7,20 11,1021.0,0.0,2024-06-10
10:30 am,16.5,13.3,53,N,13 7,20 11,1021.4,0.0,2024-06-10
10:00 am,16.4,13.3,55,N,13 7,20 11,1021.5,0.0,2024-06-10
9:30 am,15.8,13.1,57,N,11 6,19 10,1021.7,0.0,2024-06-10
9:00 am,15.1,12.4,59,NNE,11 6,19 10,1021.6,0.0,2024-06-10
8:30 am,14.3,11.5,62,NE,11 6,19 10,1021.5,0.0,2024-06-10
8:00 am,13.8,10.6,63,NE,13 7,19 10,1021.3,0.0,2024-06-10
7:30 am,13.8,11.0,64,NE,11 6,17 9,1021.7,0.0,2024-06-10
7:00 am,13.9,11.1,63,NE,11 6,17 9,1021.5,0.0,2024-06-10
6:30 am,13.4,10.7,66,NE,11 6,15 8,1021.4,0.0,2024-06-10
6:00 am,13.7,11.0,65,NE,11 6,15 8,1020.8,0.0,2024-06-10
5:30 am,13.6,10.9,65,NE,11 6,17 9,1020.6,0.0,2024-06-10
5:00 am,13.7,11.0,65,NE,11 6,15 8,1021.0,0.0,2024-06-10
4:30 am,13.5,11.2,66,NE,9 5,13 7,1020.9,0.0,2024-06-10
4:00 am,13.8,11.5,65,NE,9 5,17 9,1020.7,0.0,2024-06-10
3:30 am,14.0,11.3,64,NE,11 6,19 10,1020.4,0.0,2024-06-10
3:00 am,14.2,11.4,62,NE,11 6,15 8,1021.0,0.0,2024-06-10
2:30 am,14.0,11.2,63,NE,11 6,17 9,1021.4,0.0,2024-06-10
2:00 am,14.2,11.5,63,NE,11 6,17 9,1021.5,0.0,2024-06-10
1:30 am,14.1,11.7,63,NE,9 5,15 8,1021.8,0.0,2024-06-10
1:00 am,13.9,11.6,65,NE,9 5,13 7,1021.9,0.0,2024-06-10
12:30 am,13.6,10.9,66,NE,11 6,15 8,1022.0,0.0,2024-06-10
12:00 am,13.3,10.6,68,NE,11 6,17 9,1021.9,0.0,2024-06-10
