Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
4:00 pm,17.4,14.3,46,W,11 6,20 11,1019.6,0.0,2025-09-16
3:30 pm,17.7,14.3,46,W,13 7,24 13,1019.6,0.0,2025-09-16
3:00 pm,17.6,13.7,44,WSW,15 8,22 12,1019.8,0.0,2025-09-16
2:30 pm,18.1,15.2,46,NW,11 6,19 10,1019.9,0.0,2025-09-16
2:00 pm,17.8,15.0,49,WNW,11 6,19 10,1020.2,0.0,2025-09-16
1:30 pm,17.4,14.6,50,WNW,11 6,19 10,1020.6,0.0,2025-09-16
1:00 pm,17.9,15.3,51,NW,11 6,19 10,1020.8,0.0,2025-09-16
12:30 pm,17.2,15.3,53,N,7 4,13 7,1021.4,0.0,2025-09-16
12:00 pm,16.9,14.2,48,NNW,9 5,13 7,1021.8,0.0,2025-09-16
11:30 am,15.9,13.4,54,NNE,9 5,15 8,1022.3,0.0,2025-09-16
11:00 am,14.8,11.9,58,NNE,11 6,19 10,1022.7,0.0,2025-09-16
10:30 am,14.1,11.5,59,NNE,9 5,17 9,1022.9,0.0,2025-09-16
10:00 am,13.5,10.8,58,NNE,9 5,15 8,1023.1,0.0,2025-09-16
9:30 am,12.9,10.3,64,NNE,9 5,13 7,1023.2,0.0,2025-09-16
9:00 am,12.2,9.5,64,NNE,9 5,13 7,1023.1,1.4,2025-09-16
8:30 am,11.4,8.4,70,NNE,11 6,17 9,1022.8,1.4,2025-09-16
8:00 am,10.3,7.8,78,NNE,9 5,15 8,1022.7,1.4,2025-09-16
7:30 am,8.3,5.6,84,NNE,9 5,15 8,1022.4,1.4,2025-09-16
7:00 am,7.1,4.9,94,NNE,7 4,13 7,1022.2,1.4,2025-09-16
6:30 am,6.5,4.8,97,NNE,4 2,7 4,1022.0,1.4,2025-09-16
6:00 am,6.5,5.2,98,NNE,2 1,7 4,1021.8,1.4,2025-09-16
5:30 am,6.0,4.3,98,NE,4 2,7 4,1021.7,1.4,2025-09-16
5:00 am,6.2,5.3,98,CALM,0 0,6 3,1021.4,1.4,2025-09-16
4:30 am,6.2,4.5,98,NNE,4 2,7 4,1021.3,1.4,2025-09-16
4:00 am,6.3,5.4,98,CALM,0 0,6 3,1021.3,1.4,2025-09-16
3:30 am,6.4,5.5,97,CALM,0 0,0 0,1021.2,1.4,2025-09-16
3:00 am,6.5,5.6,96,CALM,0 0,0 0,1021.1,1.4,2025-09-16
2:30 am,6.7,5.8,96,CALM,0 0,0 0,1021.1,1.4,2025-09-16
2:00 am,7.3,5.4,95,NNE,6 3,7 4,1020.9,1.4,2025-09-16
1:30 am,7.0,6.1,93,CALM,0 0,0 0,1021.1,1.4,2025-09-16
1:00 am,7.7,6.9,92,CALM,0 0,0 0,1021.1,1.4,2025-09-16
12:30 am,8.3,6.8,90,NNE,4 2,7 4,1020.9,1.4,2025-09-16
12:00 am,8.9,8.2,88,CALM,0 0,0 0,1021.0,1.4,2025-09-16
