Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,14.8,13.6,74,SW,7 4,9 5,1021.7,0.0,2023-11-20
11:00 pm,14.8,13.6,74,SSW,7 4,11 6,1021.9,0.0,2023-11-20
10:30 pm,14.7,13.1,75,SW,9 5,13 7,1022.0,0.0,2023-11-20
10:00 pm,14.7,12.4,75,SW,13 7,17 9,1022.0,0.0,2023-11-20
9:30 pm,14.8,12.8,74,SSW,11 6,17 9,1021.9,0.0,2023-11-20
9:00 pm,15.0,12.9,71,S,11 6,19 10,1021.7,0.0,2023-11-20
8:30 pm,15.1,13.0,71,SE,11 6,20 11,1021.5,0.0,2023-11-20
8:00 pm,15.1,13.7,70,SSW,7 4,13 7,1021.4,0.0,2023-11-20
7:30 pm,15.1,12.6,70,SSW,13 7,20 11,1021.3,0.0,2023-11-20
7:00 pm,15.1,10.8,68,S,22 12,32 17,1021.0,0.0,2023-11-20
6:30 pm,15.3,11.3,67,S,20 11,28 15,1020.8,0.0,2023-11-20
6:00 pm,15.8,11.0,64,S,24 13,32 17,1020.5,0.0,2023-11-20
5:30 pm,16.6,12.7,62,S,20 11,28 15,1020.5,0.0,2023-11-20
5:00 pm,16.4,12.0,62,S,22 12,30 16,1020.4,0.0,2023-11-20
4:30 pm,16.6,11.7,59,S,24 13,35 19,1020.5,0.0,2023-11-20
4:00 pm,17.5,13.0,56,S,22 12,30 16,1020.6,0.0,2023-11-20
3:30 pm,18.4,13.7,50,SSE,22 12,30 16,1020.4,0.0,2023-11-20
3:00 pm,19.0,14.5,51,SE,22 12,32 17,1020.6,0.0,2023-11-20
2:30 pm,18.9,13.9,49,SE,24 13,35 19,1020.5,0.0,2023-11-20
2:00 pm,19.3,15.0,44,SE,19 10,26 14,1020.3,0.0,2023-11-20
1:30 pm,20.1,15.7,41,SE,19 10,26 14,1020.3,0.0,2023-11-20
1:00 pm,19.5,15.9,44,SE,15 8,19 10,1020.5,0.0,2023-11-20
12:30 pm,18.8,14.7,43,SE,17 9,20 11,1020.5,0.0,2023-11-20
12:00 pm,18.6,13.9,36,SE,17 9,20 11,1020.5,0.0,2023-11-20
11:30 am,18.3,14.1,44,SE,17 9,22 12,1020.7,0.0,2023-11-20
11:00 am,18.3,15.5,47,E,11 6,17 9,1020.7,0.0,2023-11-20
10:30 am,18.3,15.5,53,ESE,13 7,15 8,1020.6,0.0,2023-11-20
10:00 am,18.2,15.5,55,NE,13 7,15 8,1020.8,0.0,2023-11-20
9:30 am,17.5,15.4,60,NE,11 6,15 8,1020.7,0.0,2023-11-20
9:00 am,16.9,16.1,63,ENE,4 2,9 5,1020.8,0.0,2023-11-20
8:30 am,15.6,14.4,70,ENE,7 4,11 6,1020.6,0.0,2023-11-20
8:00 am,15.2,15.3,72,CALM,0 0,0 0,1020.5,0.0,2023-11-20
7:30 am,13.8,13.7,75,CALM,0 0,0 0,1020.3,0.0,2023-11-20
