Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,9.5,4.1,89,N,26 14,32 17,1003.1,17.6,2023-10-04
11:13 pm,9.8,3.2,88,N,32 17,39 21,1003.6,17.6,2023-10-04
11:03 pm,10.1,3.9,87,N,30 16,44 24,1004.0,17.6,2023-10-04
11:01 pm,10.1,3.9,87,N,30 16,44 24,1003.9,17.6,2023-10-04
11:00 pm,10.2,4.4,86,N,28 15,41 22,1003.9,17.6,2023-10-04
10:30 pm,10.3,4.6,87,N,28 15,39 21,1004.5,17.6,2023-10-04
10:18 pm,10.2,5.2,87,N,24 13,32 17,1004.6,17.6,2023-10-04
10:00 pm,10.4,5.1,87,N,26 14,33 18,1005.2,17.6,2023-10-04
9:30 pm,10.3,5.4,89,N,24 13,33 18,1005.3,17.6,2023-10-04
9:00 pm,10.4,6.4,91,NNE,20 11,32 17,1005.4,17.6,2023-10-04
8:30 pm,10.8,7.5,92,NE,17 9,22 12,1005.5,17.6,2023-10-04
8:00 pm,11.0,8.3,95,NNE,15 8,19 10,1006.5,17.4,2023-10-04
7:30 pm,10.8,8.2,99,E,15 8,19 10,1005.1,17.2,2023-10-04
7:00 pm,11.0,8.2,94,N,15 8,19 10,1006.7,16.0,2023-10-04
6:30 pm,11.4,9.7,98,NNE,11 6,17 9,1006.8,14.2,2023-10-04
6:00 pm,11.6,9.2,99,N,15 8,19 10,1006.9,12.6,2023-10-04
5:46 pm,11.5,9.1,99,N,15 8,20 11,1006.6,11.8,2023-10-04
5:30 pm,11.6,8.4,99,N,19 10,24 13,1006.6,10.2,2023-10-04
5:21 pm,11.7,8.9,99,N,17 9,19 10,1006.2,9.4,2023-10-04
5:00 pm,12.2,10.6,97,N,11 6,15 8,1005.5,7.6,2023-10-04
4:30 pm,12.4,9.4,96,NNW,19 10,28 15,1005.8,6.0,2023-10-04
4:28 pm,12.4,9.4,96,NW,19 10,28 15,1005.7,5.8,2023-10-04
4:19 pm,12.4,8.3,95,NW,24 13,37 20,1005.5,5.2,2023-10-04
4:13 pm,12.5,6.8,92,NW,32 17,50 27,1006.0,4.8,2023-10-04
4:12 pm,12.5,6.6,91,NW,33 18,56 30,1006.0,4.8,2023-10-04
4:02 pm,12.6,5.4,88,NNW,39 21,72 39,1005.8,4.2,2023-10-04
4:01 pm,12.7,6.3,87,N,35 19,72 39,1005.8,4.2,2023-10-04
4:00 pm,12.9,6.8,85,N,33 18,72 39,1005.7,4.0,2023-10-04
3:59 pm,13.2,7.7,85,N,30 16,72 39,1005.7,3.8,2023-10-04
3:58 pm,13.9,9.1,87,N,28 15,70 38,1005.5,3.6,2023-10-04
3:32 pm,16.3,12.5,84,N,26 14,37 20,1004.8,0.8,2023-10-04
3:30 pm,16.4,12.9,83,N,24 13,37 20,1004.8,0.8,2023-10-04
3:00 pm,16.4,10.2,79,N,37 20,56 30,1005.2,0.6,2023-10-04
2:56 pm,16.8,11.5,76,N,32 17,56 30,1005.2,0.6,2023-10-04
2:54 pm,16.6,12.1,77,N,28 15,44 24,1005.2,0.6,2023-10-04
2:30 pm,17.7,15.2,70,N,17 9,24 13,1005.7,0.0,2023-10-04
2:00 pm,17.4,12.0,71,N,32 17,39 21,1006.8,0.0,2023-10-04
1:30 pm,18.2,10.9,65,N,41 22,56 30,1007.1,0.0,2023-10-04
1:12 pm,18.6,12.9,64,N,33 18,52 28,1007.1,0.0,2023-10-04
1:00 pm,18.9,11.1,64,N,44 24,59 32,1007.3,0.0,2023-10-04
12:57 pm,18.8,10.9,63,N,44 24,65 35,1007.5,0.0,2023-10-04
12:55 pm,18.8,10.6,63,N,46 25,65 35,1007.6,0.0,2023-10-04
12:44 pm,18.7,9.3,63,N,52 28,74 40,1007.8,0.0,2023-10-04
12:42 pm,18.8,10.2,63,N,48 26,74 40,1007.9,0.0,2023-10-04
12:34 pm,19.1,13.6,62,N,32 17,56 30,1007.7,0.0,2023-10-04
12:30 pm,18.8,12.7,63,N,35 19,44 24,1007.7,0.0,2023-10-04
12:00 pm,19.4,13.8,60,N,32 17,44 24,1008.1,0.0,2023-10-04
11:30 am,19.6,16.0,54,N,19 10,30 16,1008.4,0.0,2023-10-04
11:00 am,19.4,17.3,53,N,11 6,17 9,1008.5,0.0,2023-10-04
10:30 am,18.9,15.0,54,N,20 11,30 16,1009.5,0.0,2023-10-04
10:00 am,18.7,15.1,51,N,17 9,26 14,1010.0,0.0,2023-10-04
9:30 am,18.3,14.4,53,NNE,19 10,30 16,1010.1,0.0,2023-10-04
9:00 am,16.4,16.0,71,N,4 2,11 6,1011.0,0.0,2023-10-04
8:30 am,15.9,15.7,70,NNW,2 1,7 4,1011.1,0.0,2023-10-04
8:00 am,16.1,14.8,67,NE,7 4,15 8,1010.9,0.0,2023-10-04
7:30 am,15.5,13.8,69,NNE,9 5,11 6,1010.7,0.0,2023-10-04
