Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,22.7,23.9,65,SE,4 2,9 5,1003.1,1.0,2025-01-16
11:00 pm,23.2,24.0,63,SSE,6 3,15 8,1003.2,1.0,2025-01-16
10:30 pm,23.1,24.0,67,SE,7 4,20 11,1003.4,1.0,2025-01-16
10:00 pm,23.1,24.5,76,ESE,9 5,22 12,1003.5,1.0,2025-01-16
9:30 pm,23.5,26.4,80,ESE,4 2,13 7,1003.2,1.0,2025-01-16
9:00 pm,24.1,26.1,78,E,9 5,24 13,1002.4,1.0,2025-01-16
8:30 pm,25.4,27.2,74,ESE,11 6,22 12,1001.5,1.0,2025-01-16
8:00 pm,25.4,28.2,74,ENE,6 3,11 6,1000.8,1.0,2025-01-16
7:30 pm,25.9,28.8,69,ESE,4 2,11 6,1000.1,1.0,2025-01-16
7:00 pm,26.4,29.3,67,ESE,4 2,9 5,999.5,1.0,2025-01-16
6:30 pm,26.9,28.8,65,E,9 5,17 9,998.8,1.0,2025-01-16
6:00 pm,27.7,29.2,59,SE,9 5,17 9,998.0,1.0,2025-01-16
5:30 pm,29.2,31.0,56,ESE,9 5,22 12,997.2,1.0,2025-01-16
5:00 pm,31.2,33.0,49,ESE,9 5,19 10,996.3,1.0,2025-01-16
4:30 pm,35.6,35.8,32,SW,11 6,24 13,995.6,1.0,2025-01-16
4:00 pm,37.0,35.1,26,WSW,17 9,32 17,994.9,1.0,2025-01-16
3:30 pm,35.9,36.8,36,WSW,11 6,20 11,994.6,0.8,2025-01-16
3:00 pm,32.9,35.9,49,W,6 3,11 6,994.4,0.8,2025-01-16
2:41 pm,30.6,33.6,59,W,9 5,20 11,994.7,0.8,2025-01-16
2:30 pm,31.3,32.7,49,SSW,11 6,28 15,994.9,0.4,2025-01-16
2:14 pm,36.2,35.9,33,W,15 8,30 16,994.5,0.0,2025-01-16
2:00 pm,37.2,37.1,35,W,19 10,44 24,994.8,0.0,2025-01-16
1:30 pm,37.2,38.5,35,NW,11 6,24 13,995.0,0.0,2025-01-16
1:00 pm,34.5,39.4,58,E,9 5,17 9,995.3,0.0,2025-01-16
12:30 pm,34.2,39.1,59,ENE,9 5,13 7,995.9,0.0,2025-01-16
12:00 pm,33.8,38.1,59,ENE,11 6,17 9,996.7,0.0,2025-01-16
11:30 am,33.4,37.3,59,ENE,11 6,17 9,997.3,0.0,2025-01-16
11:00 am,33.8,38.0,54,NE,6 3,11 6,998.0,0.0,2025-01-16
10:30 am,33.5,37.6,54,NNE,7 4,13 7,998.4,0.0,2025-01-16
10:00 am,31.8,36.6,59,ENE,2 1,6 3,998.6,0.0,2025-01-16
9:30 am,31.1,35.8,66,NE,6 3,9 5,999.1,0.0,2025-01-16
9:00 am,30.9,35.4,62,NE,4 2,7 4,999.5,0.0,2025-01-16
8:30 am,29.8,33.9,67,NE,6 3,9 5,999.7,0.0,2025-01-16
8:00 am,29.8,34.2,66,NW,4 2,9 5,999.8,0.0,2025-01-16
7:30 am,29.3,34.8,73,NNE,2 1,6 3,999.6,0.0,2025-01-16
7:00 am,27.7,32.5,78,NNE,4 2,7 4,1000.0,0.0,2025-01-16
6:30 am,25.7,30.1,84,N,4 2,9 5,999.7,0.0,2025-01-16
