Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
4:00 pm,24.4,20.6,23,NNW,11 6,24 13,1015.3,0.0,2025-09-12
3:30 pm,24.8,20.6,22,NNW,13 7,24 13,1015.5,0.0,2025-09-12
3:00 pm,25.7,21.5,21,NNW,13 7,26 14,1015.8,0.0,2025-09-12
2:30 pm,25.2,20.8,23,NNW,15 8,28 15,1016.1,0.0,2025-09-12
2:00 pm,25.8,21.7,25,NNW,15 8,32 17,1016.5,0.0,2025-09-12
1:30 pm,26.1,21.2,24,NNW,19 10,37 20,1016.7,0.0,2025-09-12
1:00 pm,25.6,20.4,22,N,19 10,33 18,1016.9,0.0,2025-09-12
12:30 pm,25.2,20.3,22,N,17 9,32 17,1017.1,0.0,2025-09-12
12:00 pm,24.7,19.9,24,N,17 9,30 16,1017.7,0.0,2025-09-12
11:30 am,24.1,19.6,24,N,15 8,32 17,1018.0,0.0,2025-09-12
11:00 am,23.8,18.8,27,N,19 10,39 21,1018.2,0.0,2025-09-12
10:30 am,22.8,17.6,28,NNE,20 11,32 17,1018.6,0.0,2025-09-12
10:00 am,21.4,16.0,28,NNE,20 11,35 19,1018.8,0.0,2025-09-12
9:30 am,20.6,15.2,27,NNE,19 10,37 20,1019.0,0.0,2025-09-12
9:00 am,19.1,13.8,31,NNE,19 10,30 16,1019.2,0.0,2025-09-12
8:30 am,17.8,12.9,34,NNE,17 9,26 14,1019.5,0.0,2025-09-12
8:00 am,15.9,11.6,43,NNE,15 8,22 12,1019.9,0.0,2025-09-12
7:30 am,13.6,10.1,51,NE,11 6,17 9,1019.9,0.0,2025-09-12
7:00 am,11.6,8.5,57,NE,9 5,13 7,1019.8,0.0,2025-09-12
6:30 am,10.4,7.2,61,NE,9 5,11 6,1019.9,0.0,2025-09-12
6:00 am,9.4,6.7,68,NE,7 4,11 6,1020.0,0.0,2025-09-12
5:30 am,9.5,7.0,68,NE,6 3,7 4,1020.1,0.0,2025-09-12
5:00 am,10.2,7.5,65,NE,7 4,11 6,1020.0,0.0,2025-09-12
4:30 am,9.3,6.9,71,NNE,6 3,7 4,1020.0,0.0,2025-09-12
4:00 am,9.2,6.9,74,NNE,6 3,9 5,1020.0,0.0,2025-09-12
3:30 am,8.9,6.6,79,NE,7 4,11 6,1019.9,0.0,2025-09-12
3:00 am,8.2,6.1,86,NNE,6 3,9 5,1020.8,0.0,2025-09-12
2:30 am,8.3,6.6,86,NNE,4 2,7 4,1021.1,0.0,2025-09-12
2:00 am,8.1,7.2,87,CALM,0 0,6 3,1021.5,0.0,2025-09-12
1:30 am,8.2,7.4,88,CALM,0 0,0 0,1021.7,0.0,2025-09-12
1:00 am,8.5,7.7,87,CALM,0 0,0 0,1022.0,0.0,2025-09-12
12:30 am,8.6,7.7,85,CALM,0 0,0 0,1021.8,0.0,2025-09-12
12:00 am,9.0,8.3,86,CALM,0 0,0 0,1022.0,0.0,2025-09-12
