Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,6.8,2.8,64,WSW,11 6,17 9,1026.5,2.0,2023-10-16
11:00 pm,6.3,3.1,68,SW,7 4,9 5,1026.2,2.0,2023-10-16
10:30 pm,7.2,2.8,63,WSW,13 7,19 10,1025.8,2.0,2023-10-16
10:00 pm,7.6,4.0,61,W,9 5,13 7,1025.5,2.0,2023-10-16
9:30 pm,7.5,5.2,61,WSW,2 1,13 7,1025.0,2.0,2023-10-16
9:00 pm,7.4,4.4,62,SW,6 3,13 7,1024.7,2.0,2023-10-16
8:30 pm,7.7,4.7,61,S,6 3,19 10,1024.1,2.0,2023-10-16
8:00 pm,8.1,3.1,62,SSW,17 9,26 14,1023.4,2.0,2023-10-16
7:30 pm,9.3,3.4,49,S,20 11,32 17,1022.7,2.0,2023-10-16
7:00 pm,9.3,3.3,47,SSW,20 11,32 17,1021.8,2.0,2023-10-16
6:30 pm,9.8,3.3,52,SSW,24 13,41 22,1021.0,2.0,2023-10-16
6:08 pm,10.2,3.0,52,SSW,28 15,46 25,1020.3,2.0,2023-10-16
6:00 pm,10.1,3.8,56,S,24 13,37 20,1020.3,2.0,2023-10-16
5:30 pm,9.1,1.3,66,S,33 18,52 28,1019.7,2.0,2023-10-16
5:18 pm,10.5,3.7,60,S,28 15,46 25,1019.2,2.0,2023-10-16
5:00 pm,10.2,5.2,68,S,20 11,39 21,1018.8,2.0,2023-10-16
4:30 pm,9.1,2.3,76,SSW,30 16,50 27,1017.8,2.0,2023-10-16
4:00 pm,10.6,2.2,72,SSW,39 21,69 37,1016.7,2.0,2023-10-16
3:30 pm,9.3,-0.5,76,S,46 25,74 40,1015.7,2.0,2023-10-16
3:26 pm,9.3,-0.1,73,S,43 23,74 40,1015.5,2.0,2023-10-16
3:00 pm,10.9,4.0,75,SSW,32 17,54 29,1015.1,1.8,2023-10-16
2:30 pm,10.0,2.4,76,S,35 19,63 34,1014.4,0.8,2023-10-16
2:19 pm,11.4,3.6,64,S,35 19,70 38,1013.8,0.4,2023-10-16
2:00 pm,11.0,4.2,68,SSW,30 16,48 26,1013.5,0.4,2023-10-16
1:45 pm,14.7,8.0,47,SW,28 15,46 25,1012.7,0.0,2023-10-16
1:30 pm,14.6,9.2,50,SW,22 12,44 24,1012.6,0.0,2023-10-16
1:00 pm,15.0,10.0,46,SW,19 10,39 21,1011.7,0.0,2023-10-16
12:30 pm,13.5,6.6,48,SSW,28 15,43 23,1011.3,0.0,2023-10-16
12:06 pm,14.1,7.2,45,SW,28 15,52 28,1010.8,0.0,2023-10-16
12:00 pm,14.0,8.0,48,SW,24 13,39 21,1010.8,0.0,2023-10-16
11:49 am,13.7,7.8,45,SSW,22 12,57 31,1010.5,0.0,2023-10-16
11:30 am,13.2,7.3,46,WSW,22 12,37 20,1010.4,0.0,2023-10-16
11:00 am,12.4,8.2,47,WSW,13 7,28 15,1009.9,0.0,2023-10-16
10:30 am,12.3,7.7,48,SW,15 8,35 19,1009.5,0.0,2023-10-16
10:00 am,12.7,7.3,46,SW,19 10,35 19,1009.0,0.0,2023-10-16
9:30 am,12.1,6.2,50,W,22 12,37 20,1008.7,0.0,2023-10-16
9:00 am,11.7,7.5,51,W,13 7,22 12,1008.2,1.6,2023-10-16
8:30 am,11.3,8.1,56,NNW,9 5,19 10,1007.6,1.6,2023-10-16
8:00 am,9.1,5.1,64,NNW,13 7,20 11,1007.4,1.6,2023-10-16
7:30 am,7.8,4.5,70,NNW,9 5,17 9,1006.9,1.6,2023-10-16
