Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 am,11.5,11.9,98,CALM,0 0,0 0,1018.3,4.6,2023-04-01
6:30 am,11.5,11.9,99,CALM,0 0,0 0,1017.9,4.6,2023-04-01
6:00 am,11.5,11.8,97,CALM,0 0,0 0,1017.7,4.6,2023-04-01
5:30 am,11.3,10.6,91,WNW,4 2,7 4,1017.6,4.6,2023-04-01
5:13 am,11.5,10.4,89,NW,6 3,7 4,1017.5,4.6,2023-04-01
5:00 am,11.6,11.1,86,W,2 1,9 5,1017.6,4.6,2023-04-01
4:52 am,11.4,10.9,87,W,2 1,7 4,1017.8,4.2,2023-04-01
4:30 am,11.7,11.1,83,SE,2 1,6 3,1017.5,4.0,2023-04-01
4:00 am,11.8,9.8,82,S,9 5,19 10,1017.9,4.0,2023-04-01
3:30 am,12.0,10.6,85,S,7 4,9 5,1017.9,4.0,2023-04-01
3:22 am,12.0,10.7,87,S,7 4,15 8,1018.0,4.0,2023-04-01
3:00 am,12.1,10.4,85,WSW,9 5,15 8,1017.9,3.2,2023-04-01
2:56 am,12.1,10.2,82,W,9 5,19 10,1017.8,2.8,2023-04-01
2:30 am,13.4,12.0,67,SW,4 2,13 7,1017.8,2.2,2023-04-01
2:00 am,12.6,10.5,75,WNW,9 5,17 9,1017.8,2.2,2023-04-01
1:30 am,12.6,10.3,71,WNW,9 5,15 8,1017.8,2.2,2023-04-01
1:00 am,13.0,10.7,69,W,9 5,17 9,1017.9,2.2,2023-04-01
12:30 am,13.2,11.3,68,W,7 4,15 8,1018.0,2.2,2023-04-01
12:00 am,13.6,11.4,68,W,9 5,17 9,1017.9,2.2,2023-04-01
