Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,18.8,18.6,99,SE,17 9,24 13,1010.1,4.8,2025-02-07
11:06 pm,18.8,18.8,96,SE,15 8,28 15,1010.8,4.4,2025-02-07
11:00 pm,18.7,17.4,97,ESE,22 12,32 17,1010.6,4.2,2025-02-07
10:30 pm,19.0,19.4,95,ESE,13 7,17 9,1011.5,2.6,2025-02-07
10:06 pm,19.1,16.9,97,WSW,28 15,41 22,1011.1,1.8,2025-02-07
10:02 pm,19.1,16.1,97,W,32 17,50 27,1011.2,1.8,2025-02-07
10:00 pm,19.1,15.9,97,WSW,33 18,50 27,1011.1,1.8,2025-02-07
9:51 pm,19.1,13.2,94,W,46 25,78 42,1010.6,1.6,2025-02-07
9:47 pm,18.9,11.9,90,W,50 27,78 42,1010.1,1.2,2025-02-07
9:46 pm,19.0,12.3,89,W,48 26,78 42,1010.0,1.0,2025-02-07
9:36 pm,23.9,22.0,60,SW,20 11,70 38,1009.9,0.0,2025-02-07
9:30 pm,23.8,22.8,64,SSE,17 9,28 15,1008.8,0.0,2025-02-07
9:23 pm,24.1,22.3,61,SE,20 11,28 15,1008.2,0.0,2025-02-07
9:00 pm,25.8,22.9,52,SSE,24 13,35 19,1007.7,0.0,2025-02-07
8:30 pm,28.3,28.2,41,NNE,7 4,28 15,1006.6,0.0,2025-02-07
8:00 pm,29.4,28.8,38,N,9 5,11 6,1005.9,0.0,2025-02-07
7:30 pm,30.2,28.3,34,N,15 8,17 9,1005.5,0.0,2025-02-07
